Gene ID,FC pC vs H,FC pC vs HpC,FC HpC vs H,Gene Symbol,,pC1,pC2,pC3,H1,H2,H3,HpC1,HpC2,HpC3,HpC4
56248,-5.9640055,1.0145086,-6.0505342,Ak3,,-0.08637905,-0.36135674,-0.826581,1.8103285,2.32823,2.3159695,0.086380005,0.13993454,-0.9420376,-1.0664902
100165,-6.8330765,-1.1283318,-6.0559115,AI507597,,-0.76177454,0.010000467,-0.97786474,1.8204684,2.4862761,2.2812228,0.042157173,-1.5290883,-0.11248779,-0.010000706
18634,-5.5379243,1.0936412,-6.056501,Pex7,,-0.10592461,0.17767,-0.52797604,2.0326185,2.4894753,2.4297113,0.10592461,-0.2401619,-0.38873672,-0.60189104
98711,-3.9275928,1.5428084,-6.059522,Rdh10,,0.28065586,0.6798978,-0.2895403,2.0395308,2.439332,2.1130867,-0.52541685,-0.46018553,-0.28065538,-0.34129333
20917,-5.3245354,1.1384733,-6.061841,Suclg2,,0.24481201,0.032567024,-0.48030567,2.134921,2.5882406,2.3118782,-0.032567978,-0.24474716,-0.23238277,-0.5092726
69186,-5.97971,1.0149659,-6.0692015,Tmem256,,-0.1178484,-0.15954828,-0.57440186,2.1443758,2.391984,2.352068,0.11784792,0.16775656,-0.45738077,-1.0496798
19885,-8.273083,-1.361547,-6.0762367,Rorc,,-0.62181664,0.014151573,-1.1014171,2.01093,2.6049376,2.820325,0.5050659,-0.9284096,-0.06029415,-0.014151096
64339,-4.2726593,1.4229429,-6.07975,Fndc4,,0.23767424,3.89E-04,-0.2108798,1.9908075,2.1678638,2.1539145,-3.89E-04,-1.2200484,-0.44274044,-0.33608913
192970,-5.53866,1.0986482,-6.085039,Dhrs11,,-0.47189236,0.08586979,-0.085870266,2.458909,2.2198448,2.2579646,-0.25005913,0.17958355,-0.73604345,-0.36558914
12894,-5.898559,1.0317336,-6.085741,Cpt1a,,-0.38348675,0.40446854,-0.76798534,2.1676617,2.4473095,2.3191128,-0.045642853,0.045643806,-0.7013054,-0.47498226
12643,-5.2307167,1.1638312,-6.0876727,Chad,,-0.06728768,-0.016485214,-0.26622772,2.5920515,2.0394874,2.1794868,0.6184931,-1.9076647,0.016484976,-0.06950855
50880,-4.872061,1.2506082,-6.093039,Scly,,0.12429333,0.05640793,-0.1890049,2.4495268,2.3143444,2.0814219,-0.05640793,-0.47205067,-0.19288158,-0.58025074
225791,-8.212664,-1.3469847,-6.097072,Zadh2,,-0.29451227,-0.3871355,-1.0484204,2.4914675,2.4461346,2.44588,0.43191004,0.29451227,-0.65138483,-0.66286135
235493,-6.4385386,-1.0558013,-6.098248,Fam214a,,-0.23291302,-0.013057709,-0.6102495,2.6640406,2.359558,2.1803808,0.013058662,-0.88043785,-0.2350483,0.2741537
77006,-5.3850675,1.1339301,-6.1062894,Ddrgk1,,0.050795555,-0.0507946,-0.70722866,1.9724731,2.3189335,2.2882586,0.17101479,-0.43777943,-0.45674992,-0.94478226
192185,-7.783771,-1.2728833,-6.1150703,Nadk,,-0.40057182,-0.45046997,-0.55990505,2.3716297,2.698577,2.4002542,0.096619606,0.13254642,-0.09662056,-0.6214075
13036,-12.23065,-1.9933994,-6.1355734,Ctsh,,-0.5219555,-0.90845776,-1.7522149,2.4050627,2.607974,2.6416225,0.007575035,-0.007575035,0.09082222,-0.3534031
100042056,-5.928763,1.0389193,-6.159506,9130019P16Rik,,0.63192844,-1.4806633,-0.05712843,2.7788877,1.8205276,2.1979146,-0.817806,-0.55072975,-0.116744995,0.05712843
74100,-6.0908766,1.0114561,-6.1606545,Arpp21,,-0.15516376,-0.52211046,0.28775263,2.3753028,2.295351,2.7597742,-0.26600504,-0.31909275,0.021043777,-0.0210433
80907,-17.300827,-2.8075237,-6.1623077,Lactb,,-1.4559903,-1.2674618,-1.2978458,2.751114,2.8455534,2.7203417,-0.232553,1.0741796,0.232553,-0.47871733
66988,-9.767262,-1.5847626,-6.1632347,Lap3,,-0.479393,-0.7483611,-1.2043672,2.6087723,2.4772825,2.345687,0.34535408,0.31262302,-0.31262398,-0.9311147
84652,-14.642469,-2.3736799,-6.168679,Fam126a,,-0.8400779,-0.7316232,-0.43387794,2.9738655,3.5608492,3.0759668,0.3340292,2.8593588,-0.3340292,-0.5449629
64075,-2.4136648,2.5682464,-6.1988864,Smoc1,,0.26583576,0.38805485,-0.26583576,1.5320997,1.640441,1.0291901,-0.8832941,-1.5645828,-1.1552343,-1.3226166
12908,-6.1231136,1.0189222,-6.238977,Crat,,-0.49079132,0.08687019,-0.29337835,2.1856813,2.3057127,2.6541033,0.016019821,-0.016018867,-0.40701866,-0.63089085
68778,-7.749609,-1.2414409,-6.242431,Gucd1,,-0.21289635,-0.035785675,-0.13551998,2.7955284,2.837697,2.844943,1.4210873,-0.4934597,0.03578472,-0.22761917
18105,-5.2307973,1.1938273,-6.244668,Nqo2,,0.33726978,-0.020853043,-0.075369835,2.2502432,2.706027,2.4458694,-0.015601158,-0.52822495,-0.17275667,0.015602112
11941,-4.4542913,1.4068667,-6.266595,Atp2b2,,-0.17120934,-0.29235888,0.3522787,2.8707285,2.254756,1.2288136,-1.1341915,-0.94159746,-0.21374941,0.17120981
12212,-5.7646866,1.0889133,-6.2772436,Chic1,,-0.09440088,-0.5679078,0.2377944,2.3171978,2.4599094,2.380105,-0.19669533,-0.8244028,-0.13087797,0.094400406
14871,-3.9581406,1.5869195,-6.2812505,Gstt1,,0.28388786,0.1966095,-0.34919453,1.8329716,2.1937962,2.0590038,-0.1966095,-1.2455606,-0.3977003,-0.6499748
68817,-8.333025,-1.3207456,-6.309334,Ddi2,,-0.16818619,-0.20559216,-0.6248121,2.6809072,2.8007956,2.696227,-0.09970093,0.3935051,-0.11954975,0.09970188
12401,-111.070656,-17.596058,-6.3122454,Serpina6,,-3.1442752,-2.1564627,-7.5766573,2.2489233,2.5240564,2.7356253,0.43505478,-0.13816547,0.13816643,-1.0561953
12892,-6.704864,-1.0619777,-6.313563,Cpox,,-0.12139511,-0.1119585,-0.562068,2.4876986,2.3462973,2.606207,0.1119585,0.2229271,-0.30901337,-0.73941994
20656,-5.954261,1.0661496,-6.3481326,Sod2,,-0.04292202,0.04292202,-0.23888683,2.4799318,2.5629349,2.440014,-0.10742855,0.16730022,-0.17813873,-0.5698881
232449,-8.465884,-1.3271807,-6.3788486,Dera,,-0.32689714,-0.16366673,-0.6221781,2.2758198,2.9973497,2.8590708,0.11554003,0.43855715,-0.115540504,-0.28875303
17329,-6.015607,1.0677791,-6.42334,Cxcl9,,-0.16299582,-0.6089659,-0.06509161,2.8538961,1.9287319,2.1464496,0.078372955,-1.1304293,0.06509113,-0.5075588
73046,-8.7067375,-1.3554249,-6.423622,Glrx5,,-0.27180243,-0.4343543,-0.6470146,2.5137405,2.789115,2.71037,0.15008211,0.38397408,-0.15008211,-0.43322182
574402,-7.697073,-1.1958815,-6.436317,Gpr17,,-0.65829134,-0.3957243,-0.10499239,2.581449,2.2981386,2.794334,0.69004965,-1.2030962,0.00292778,-0.00292778
229487,-5.5781255,1.155432,-6.445144,Pet112,,0.059749126,-0.048522472,-0.5612016,2.2482948,2.3870955,2.2539759,-0.5298557,0.04852295,-0.50710773,-0.5785885
211896,-11.360615,-1.7618587,-6.448086,Depdc7,,-0.54864836,-0.8673115,-1.0684819,2.6846151,2.6587439,2.6901064,0.23243904,-0.06885767,-0.27663565,0.06885815
116891,-9.47091,-1.4673072,-6.45462,Derl2,,-0.2618475,-0.33760452,-0.9735565,2.5206223,2.8017864,2.8350925,0.54741573,0.06428528,-0.06428528,-0.43207645
252837,-5.862225,1.1046594,-6.475761,Ackr4,,-0.18472219,0.18472195,-0.32297397,2.8833876,2.3417964,2.1061864,-0.2406094,0.28001118,-0.3812225,-0.663218
668489,-7.5192065,-1.1540345,-6.5155826,Gm9199,,0.75246286,-1.547756,-0.31510568,2.2783346,2.7186694,2.6243386,0.16522479,-0.4540422,-0.19974399,-0.16522479
14867,-22.82661,-3.5031378,-6.5160456,Gstm6,,-1.6262732,-1.680954,-2.1487434,1.922154,3.0675564,3.0922527,0.1440854,1.1020589,-0.1440854,-1.1420956
67247,-8.107907,-1.2440233,-6.5174885,2-Mar,,-0.18025494,-0.052841187,-0.43409252,2.5355864,2.99154,2.8636742,0.6490183,-0.039907455,0.03990841,-0.27855015
93757.chr12.1,-7.224908,-1.1081533,-6.5197735,Immp2l,,-0.67549205,-0.7901547,-0.1245451,2.1537724,2.8133054,2.001668,0.092751026,-1.6260517,0.09842539,-0.09275055
26456,-6.083164,1.0722691,-6.522789,Sema4g,,0.22578335,-0.10510445,-0.08079052,2.4587545,2.7308598,2.6647396,-0.1840086,-0.08500481,-0.1612606,0.08079052
11758,-11.153947,-1.7088856,-6.52703,Prdx6,,-0.32528877,-0.53563595,-1.1081142,2.6252766,2.8990583,2.9450731,0.1745205,0.9664917,-0.1745205,-0.49965382
16828,-14.392004,-2.2014065,-6.5376406,Ldha,,-0.7936106,-0.83039665,-1.2459803,3.1915178,2.826702,2.6533794,0.035740852,1.5689964,-0.035741806,-0.8419428
69634,-4.338073,1.5082048,-6.5427017,Clybl,,0.5637288,0.22674608,-0.67638016,1.9235077,2.2602835,2.2814665,-0.22674656,-0.5713911,-0.47396183,-0.9471035
70456,-5.261348,1.2446259,-6.54841,Mpc2,,0.14147377,0.09622383,-0.30683994,2.2806082,2.4153929,2.421154,-0.09622383,-0.6056261,-0.15846157,-0.49472713
67732,-8.729808,-1.3327035,-6.5504503,Iah1,,0.048466682,-0.51267576,-0.3808856,2.7181258,2.9212165,2.893413,1.0034242,-0.057888508,-0.048466682,-0.3664384
232714,-2.0845618,3.1617756,-6.590917,Mgam,,0.482872,0.30364513,-0.3036461,1.0060234,1.4195566,1.2365236,-1.2342234,-1.9522114,-1.3201103,-1.4925671
26381,-15.847461,-2.4036434,-6.5931005,Esrrg,,-1.1192989,-1.1059334,-0.9974084,2.7702293,2.9687886,2.9968805,1.013392,-0.24935436,0.08362293,-0.08362341
66071,-8.469146,-1.2815714,-6.608407,Ethe1,,-0.22809076,-0.33697462,-1.0466638,2.1436024,2.691121,2.8001966,0.5071292,0.22809076,-0.4483943,-1.0041423
13804,-7.370529,-1.1132654,-6.62064,Endog,,-0.07366848,-0.08618069,-0.28883886,3.003973,2.828454,2.36419,-0.005443096,0.28048277,0.005443573,-0.25954342
100303645,-9.058138,-1.367478,-6.6239734,D7Ertd143e,,-1.8274583,-0.8546586,0.24870872,3.052432,2.0289097,2.022894,-0.22656655,-0.8458338,0.22656679,-0.59264016
234671,-21.74259,-3.2821364,-6.624523,Ces2c,,-1.3800836,-1.0149665,-2.1042442,1.9609337,3.6034436,3.2636838,-0.03895116,1.197392,0.038951397,-0.3379104
242585,-8.985654,-1.3553526,-6.6297536,Slc35d1,,-0.5212536,-0.5836296,-0.11623287,2.6396933,2.8330421,2.809019,0.09224033,-0.09223938,0.22390461,-0.097387314
14544,-2.3263445,2.8538404,-6.639016,Gda,,0.378088,0.52247334,-0.37808847,1.2886429,1.4609213,1.427103,-0.564435,-1.3258371,-1.8117414,-1.6529746
434197,-7.197081,-1.083457,-6.642701,Fam169b,,-0.20488405,-0.2664075,-0.021249771,2.6138878,2.8905888,2.5452175,0.32284117,-0.36915064,-0.16909409,0.021249294
12266,-15.767795,-2.3637125,-6.6707745,C3,,-1.6125412,-1.3867664,-0.82402134,2.7020512,2.834856,2.5764904,0.29128075,-0.42483425,0.15679169,-0.15679169
74616,-7.275042,-1.0900506,-6.6740417,Scrn3,,0.09941292,-0.2153821,-0.47942638,2.6971822,2.8168788,2.4794106,0.42183638,-0.09941292,-0.3099203,-0.30878353
15529,-3.803318,1.754923,-6.67453,Sdc2,,0.53956604,0.3163538,-0.31635475,2.132534,2.2367258,1.9520807,-0.34356403,-1.0239706,-0.43399525,-0.7246809
217593,-9.922293,-1.4792366,-6.7077107,Slc25a21,,-0.8301482,-0.6039338,-0.48029137,2.8092499,2.680472,2.527925,-0.01671362,0.016714096,-0.32994747,0.036860466
66701,-9.300143,-1.3858144,-6.7109585,Spryd4,,-0.6633711,-0.5050154,-0.69738674,2.698039,2.6330767,2.4548702,0.34093904,0.1434989,-0.14349937,-0.9456997
78653,-6.872638,-1.0212934,-6.729347,Bola3,,-0.003810406,-0.23746157,-0.6250801,2.301034,2.823989,2.3512173,0.13765001,0.003809929,-0.39724398,-0.7777624
20511,-9.783634,-1.4536273,-6.7304964,Slc1a2,,-0.35087204,-1.0190191,-0.45788622,1.6194601,3.1774702,3.2464037,0.6147785,-0.8931856,-0.25112104,0.25112152
73326,-6.7431226,-1.0012794,-6.734506,4932702P03Rik,,-0.07655287,-0.30161715,-0.016153097,2.542903,2.7769985,2.5460258,-0.76199436,-0.26474428,0.016152859,0.4921999
13030,-7.250435,-1.0763495,-6.7361345,Ctsb,,-0.08326435,-0.21004868,-0.63702106,2.1740837,2.7670403,2.7027445,0.3021965,0.0832634,-0.34606838,-0.85525036
100038514,-13.86449,-2.0581815,-6.7362804,Gm11837,,-1.4990153,-0.83433795,-0.9236156,2.3587635,3.0910504,2.6731842,0.20879173,0.6846819,-0.20879173,-0.86182606
22419,-4.2385826,1.5925967,-6.750353,Wnt5b,,0.28428602,0.391387,-0.3317628,2.3559108,2.7697806,1.4689641,-0.5394883,-0.2842865,-0.30499506,-1.098207
67441,-7.79773,-1.1548728,-6.752025,Isoc2b,,-0.46778274,0.28262472,-0.5842607,2.4769588,2.4440804,3.1987052,0.7891545,-0.28262472,-0.35486412,-0.3466215
100727,-15.599564,-2.3076313,-6.75999,Ugt2b34,,-0.7979498,-1.4186821,-1.5795689,2.6577826,2.734538,2.7017803,0.096728325,-0.3326788,-0.061076164,0.061076164
71767,-6.496319,1.0419415,-6.7687845,Tysnd1,,-0.26474142,0.026420116,-0.3991413,2.4820604,2.4269962,2.5523481,-0.02641964,0.3061571,-0.5833397,-0.7834449
109801,-6.5302157,1.0384672,-6.7814155,Glo1,,0.049455643,-0.049455643,-0.7613535,2.3454819,2.4896889,2.524868,-0.11487675,0.43441105,-0.58739567,-0.96509933
50798,-8.582072,-1.2647929,-6.785357,Gne,,-0.012489319,-0.2936344,-0.7489147,2.4652834,3.007306,2.77635,0.60162544,-0.53800344,0.012489319,-0.12722445
207781,-7.048949,-1.0388165,-6.7855577,C2cd2,,-0.022253036,0.022253036,-0.5299053,2.2901573,2.9126902,2.719472,0.166749,-0.028874397,-0.20160103,-0.42305088
12819,-11.4917755,-1.689801,-6.8006682,Col15a1,,-0.76433086,-0.46960306,-0.7515259,2.9956703,2.9616766,2.6247826,0.04246521,-0.04246521,0.6669049,-0.2867713
230857,-6.4488926,1.0554966,-6.8067837,Ece1,,-0.019546509,0.019546509,-0.5123253,2.424367,2.6899748,2.440487,-0.16664982,0.41550446,-0.51773834,-0.72590446
18826,-7.2095423,-1.0575294,-6.817344,Lcp1,,-0.44490147,-0.01267004,0.005435467,2.5622807,2.8317986,2.7035074,1.2043533,-0.005435944,-0.022806168,-1.4561677
110842,-8.801462,-1.2858819,-6.8446894,Etfa,,-0.054543495,-0.10650349,-0.9412079,2.7336702,2.84517,2.7321348,0.054543495,0.33574104,-0.16523838,-0.24368668
51798,-5.138314,1.3331239,-6.850009,Ech1,,0.07101059,0.7138834,-0.58849907,2.5063553,2.3075867,2.4663382,-0.42517376,-0.07101059,-0.49170017,-0.40949917
69809,-5.6953206,1.2034209,-6.853868,1810046K07Rik,,-0.5505229,0.2702737,0.011070967,2.2047408,3.0961263,1.9592855,-0.3386736,-0.9579406,-0.011070967,-0.11978459
93694,-4.5818477,1.5041755,-6.891904,Clec2d,,0.15289879,0.39234066,-0.5185671,2.1805792,2.4908638,1.943018,-0.15289783,-0.6465235,-0.2862501,-1.2346573
380713,-6.3323236,1.0897732,-6.9007955,Scarf1,,-0.60942173,0.333004,-1.0629349,2.1505795,2.0257316,2.4725413,0.39828634,-1.0574815,-0.33300447,-1.289715
77059,-7.24326,-1.0463141,-6.922644,4931408D14Rik,,-0.18014193,-0.91188645,0.11362791,2.478685,1.9215798,3.1912522,-0.78386784,-0.11362839,-0.59276724,0.44699383
264895,-5.111112,1.3624089,-6.9634247,Acsf2,,0.20728779,0.13352966,-0.1832304,2.3365011,2.430585,2.4514132,-0.13352871,-0.45265007,-0.4372282,-0.551116
20655,-9.145589,-1.3113703,-6.9740705,Sod1,,-0.27299213,-0.35192776,-0.8027611,2.5914354,2.857933,2.702179,0.34092903,0.15477371,-0.15477467,-0.6802025
107350,-6.97913,-1.000221,-6.9775867,AW112010,,-0.25522852,-0.11250496,-0.3608179,2.349821,2.748312,2.5824566,0.30382824,-0.50246906,0.11250496,-0.88399076
622404,-7.943946,-1.1358072,-6.9940968,Ccdc107,,0.11975193,-0.11975193,-0.48976612,2.7100773,3.0209742,2.7487497,0.82063913,-0.26257467,-0.3503189,-0.1258955
21763,-9.741923,-1.3878292,-7.0195403,Tex2,,-0.47899532,-0.33264637,-0.95475674,2.5798626,2.7532473,2.7531118,0.19015598,0.2892952,-0.19015503,-0.7531738
223665,-7.0467076,-1.001003,-7.039646,C030006K11Rik,,0.041891575,-0.04189205,-0.22043753,2.4186435,2.7942286,3.017537,0.7165313,-0.28460646,-0.2736063,-0.44645023
67460,-6.5519366,1.0761331,-7.0507555,Decr1,,0.008698463,0.1926136,-0.81346416,2.460187,2.5401096,2.5233154,-0.008698463,-0.7426081,-0.21469879,-0.27362347
229759,-11.731503,-1.6635445,-7.052112,Olfm3,,-0.053756475,-2.114904,-0.55210495,3.0634885,2.4885564,2.3841372,0.053756475,-0.39558578,-0.641361,0.29254508
14933,-14.904938,-2.1056347,-7.0785956,Gyk,,-0.68577623,-0.4210205,-1.3316708,2.896144,3.1835413,3.175002,0.27110577,1.4093065,-0.36357594,-0.27110577
28199,-6.369527,1.1119895,-7.082847,Dcaf11,,0.010634422,0.023813248,-0.57509804,2.3635378,2.6054115,2.5039587,-0.010633469,-0.35110378,-0.35660172,-0.61510086
231583,-11.116265,-1.5656981,-7.0998783,Slc26a1,,-0.5849552,-0.599,-0.48692894,2.9584074,2.9770088,2.817501,1.449378,-0.10098362,0.100982666,-1.0899982
211006,-8.951717,-1.259763,-7.105874,Sepsecs,,-0.2764883,-0.18135309,-0.5266447,2.8067389,2.8804722,2.8147964,0.1740756,0.23288059,-0.21291924,-0.1740756
21401,-8.617484,-1.2106627,-7.1179895,Tcea3,,-0.06452513,-0.37076807,-0.44204903,2.4536524,3.0443525,2.946453,0.48574066,-0.14670229,-0.47016525,0.06452513
217830,-9.244369,-1.2985857,-7.1187973,9030617O03Rik,,-0.16170597,-0.52802324,-0.689775,2.5359836,2.9245906,2.785646,0.16170597,0.21026707,-0.43061304,-0.27293396
14268,-18.618065,-2.6110358,-7.1305294,Fn1,,-1.1905499,-0.4246378,-2.5809383,2.8059483,2.9637375,2.6900826,0.15585041,-0.3507862,0.29444122,-0.15585136
12972,-5.932053,1.2030038,-7.136282,Cryz,,0.043866158,0.17055368,-0.69468784,2.2003279,2.5115185,2.5134802,-0.04386568,-0.6498356,-0.48530865,-0.52791214
52466,-6.992352,1.0206033,-7.1364164,Slc46a1,,0.037060738,-0.03706026,-0.52163935,2.628461,2.6190805,2.6481533,0.19001675,-0.2416234,-0.04497528,-0.7166252
67101,-6.6023965,1.0834647,-7.1534643,2310039H08Rik,,-0.19647503,0.12996149,-0.19747591,2.6427732,2.7644486,2.497758,0.44039583,-0.12996149,-0.5508237,-0.5742054
17961,-8.446415,-1.1803811,-7.1556673,Nat2,,0.20051718,-0.54914904,-0.9603548,2.433848,2.6150265,2.8771563,0.19240093,-0.19240093,-0.2820568,-0.50624776
78329,-3.870438,1.8509575,-7.164017,2310010J17Rik,,-0.5131235,0.044638872,-0.04463911,1.5640683,1.9211173,1.8591814,0.13613105,-2.1835756,-0.84438825,-1.3454195
74614,-8.151843,-1.136097,-7.1753054,Ocstamp,,-0.77612877,-1.8033289,0.107393265,2.0531354,2.259563,2.296616,-0.2423513,-2.3385382,-0.1073935,0.12854075
72074,-8.346554,-1.1628146,-7.1778884,Anks4b,,-0.021298409,-0.38783598,-0.72273874,2.924284,2.7600765,2.3673086,0.079520226,-0.5202069,0.021297455,-0.21929026
15451,-4.9402547,1.4550256,-7.188197,Hpn,,0.3631363,0.12326527,-0.71432686,1.9231834,2.4388208,2.3238268,-0.12326431,-1.0408583,-0.44346714,-0.8604889
63828,-4.3603215,1.6528945,-7.2071514,Fn3k,,-0.054297447,0.5164037,-0.26872063,1.91887,2.4824343,2.1653852,0.054297924,-1.5918107,-0.7114749,-0.39314318
56189,-10.790567,-1.4964535,-7.210761,Prodh2,,-0.51371,-0.05917549,-0.3561325,2.924385,3.1747818,3.2669115,1.6762867,-0.002443314,0.002444267,-0.5887885
229517,-7.1719975,1.008031,-7.229597,Slc25a44,,-0.085905075,0.04709339,-0.40936852,2.6706095,2.8905392,2.5177965,0.0764246,-0.04709339,-0.1846199,-0.4884448
382051,-5.34104,1.354126,-7.232441,Pdp2,,-0.020502567,0.036384106,0.02050209,2.4639158,2.4010324,2.4227972,-0.39668941,-0.22818756,-0.2182846,-0.85777473
12499,-13.748207,-1.8956872,-7.2523594,Entpd5,,-0.2197628,-0.3818078,-0.6656499,3.042941,3.5393095,3.4940434,0.21735287,2.4384584,-0.21735287,-0.43720198
13171,-5.694994,1.2748508,-7.2602677,Dbt,,0.18567562,-0.1737051,-0.9255638,1.9061375,2.4324389,2.2769136,0.1737051,-0.62505436,-0.94485664,-1.2232323
57875,-19.400402,-2.6668139,-7.2747498,Angptl4,,-2.5329795,0.3293581,-2.5657992,2.352418,2.6638937,3.0483122,1.1780729,-0.8332963,-0.71417713,-0.32935858
241274,-7.057833,1.0318599,-7.282695,Pnpla7,,-0.11884165,0.09514761,-0.12749195,2.8811574,2.7413402,2.6839929,0.5524397,-0.5751686,-0.26469278,-0.09514761
434437,-5.4404244,1.3394543,-7.2872,Amt,,0.4939146,-0.058815002,-0.36402988,2.4376183,2.6566343,2.3079748,0.058815002,-0.8305416,-0.37122154,-0.44887352
16194,-21.536499,-2.9498293,-7.3009295,Il6ra,,-2.1613455,-0.78348637,-1.8337722,2.4936533,2.8291025,3.1847754,0.54012775,0.7957592,-0.54012823,-0.92470455
380674,-7.0885143,1.0326716,-7.3201075,Rdh18-ps,,-0.13905573,-0.25241232,0.058847904,2.5665274,2.5517998,3.0255022,-0.06994629,-0.55907345,-0.014640808,0.014641285
110198,-9.1960335,-1.2540501,-7.3330665,Akr7a5,,-0.13549328,-0.17509842,-0.7907438,2.7231154,2.9339356,2.8446488,0.1626563,0.016854763,-0.016854763,-0.32472372
77996,-10.825677,-1.4733902,-7.3474617,Cutal,,-0.30183077,-0.53379726,-0.81572056,2.555647,3.3175898,2.7845707,0.05102682,-0.37313366,0.40789413,-0.051027298
104158,-2.5140986,2.9241464,-7.3515935,Ces1d,,0.42821312,0.50457,-0.42821312,0.91374207,1.6086435,1.9723082,-1.3780746,-1.2518988,-1.3639278,-1.5254011
15486,-63.4706,-8.625425,-7.358547,Hsd17b2,,-2.6504712,-2.6049151,-3.8700428,2.9879236,3.1618853,2.6888113,0.29834366,1.0329838,-0.2983446,-0.7658396
11409,-7.4625907,-1.0132047,-7.3653336,Acads,,0.19263601,-0.0429883,-0.6510763,2.6406398,2.7780213,2.7789397,-0.045972824,-0.1750555,0.0429883,-0.41482878
69627,-16.641357,-2.255141,-7.3792973,Fam89a,,-1.0233283,-3.5857377,-0.095412016,1.9957604,2.661456,2.8084083,0.09541178,-1.3718522,0.23036933,-0.5336962
67914,-7.378353,1.0028127,-7.3991065,Coq9,,-0.047875404,-0.15087128,-0.9178219,2.3318624,2.6775446,2.523921,0.14107323,0.047875404,-0.72122383,-0.972692
71687,-5.3381906,1.3878314,-7.4085083,Tmem25,,-0.06389284,0.29423285,-0.25689745,2.2350187,2.5704832,2.4169931,0.06389284,-1.247252,-0.46166325,-0.28171682
246221,-6.482169,1.1456442,-7.42626,Mpst,,0.039865017,-0.03986454,-0.70721817,2.4153032,2.584157,2.3827524,-0.31999683,0.14090633,-0.6638861,-0.8846164
72778,-5.5848637,1.3351194,-7.45646,Dnajc22,,0.057282448,0.16419983,-0.43481636,2.362791,2.552781,2.3156595,-0.05728197,-1.0378852,-0.42513323,-0.4320202
239570,-6.400217,1.1670903,-7.469631,Ttc38,,0.09789181,-0.04564619,-0.7037163,2.0371857,2.7389202,2.6067858,-0.16888809,0.045646667,-1.0028415,-0.63420916
69834,-7.4337573,1.0074425,-7.4890823,Rab43,,-0.12863255,0.036460876,-0.1837759,2.3885422,3.0329409,2.9848442,0.37463665,-0.55370903,-0.036459923,-0.19518757
18391,-13.713867,-1.8303297,-7.492566,Sigmar1,,-0.5595484,-1.0017862,-1.3853493,2.4382086,2.8932285,3.0545692,0.132658,0.36352444,-0.132658,-0.8040223
11699,-4.0206623,1.8659519,-7.5023627,Ambp,,0.4090824,0.2787571,-0.2787571,1.9736338,2.2797537,2.1779947,-0.5699301,-1.0390968,-0.38239574,-1.0627813
214579,-8.155631,-1.0868834,-7.503686,Aldh5a1,,-0.08068228,-0.02104044,-0.5500226,2.5379243,2.9733596,2.920361,-0.008133411,0.103756905,0.008133411,-0.49196196
74580,-15.075187,-2.0087337,-7.5048194,Pyroxd2,,-1.3884478,-0.80393505,-1.3151894,2.568479,2.717155,2.9491057,0.062693596,-0.88225317,-0.062693596,0.23063564
66431,-5.528468,1.3598558,-7.517919,Oxld1,,0.18946695,0.04385519,-1.319696,2.0218587,2.2322779,2.0601287,-0.04385519,-0.3978734,-1.8224518,-0.9581325
13177,-6.946708,1.0825775,-7.520351,Eci1,,0.014361382,0.30867767,-0.56954575,2.871313,2.6813488,2.58982,-0.014360905,-0.26701117,-0.26464605,-0.2405386
233016,-7.992151,-1.0623356,-7.5231876,Blvrb,,0.082918644,-0.082918644,-0.9105482,2.4062161,2.809671,2.8693166,-0.5456953,1.1479211,-0.37574244,-1.0915895
73467,-10.11632,-1.3393718,-7.553033,1700066M21Rik,,-0.13021183,-0.9903021,-1.3607616,2.7730527,2.3410788,2.4204307,0.5479555,0.13021183,-1.0284729,-1.2718358
93732,-21.305635,-2.8190274,-7.557795,Acox2,,-1.0856228,-1.4935441,-1.6180677,2.7770958,3.069394,3.1957645,0.81466484,-0.43018866,-0.12715626,0.12715721
94282,-7.133799,1.0614691,-7.5723076,Sfxn5,,0.043313503,0.05978346,-0.23035622,2.6318793,2.854096,2.890777,-0.11767578,-0.043313503,-0.11246109,-0.24047804
22117,-14.868945,-1.9621617,-7.577838,Tst,,-0.39244843,-1.0691514,-1.0626698,3.2531595,3.1026754,2.8025866,0.24566555,1.2981663,-0.24566603,-0.77408314
56188,-5.554231,1.3644857,-7.5786695,Fxyd1,,0.09741402,-0.09741402,-0.5920496,2.2619724,2.2850285,2.2817116,0.5043173,-1.3773093,-0.85152674,-0.85830975
57435,-6.2975645,1.2092627,-7.61541,Plin4,,-0.83421326,-0.023670197,-0.424963,1.7505732,1.9250813,3.0058813,0.23321915,-2.2677498,-0.79611254,0.023670197
213393,-2.2000287,3.4640646,-7.6210413,8430408G22Rik,,1.1621771,0.69631386,-0.92074776,1.78866,0.9219866,1.6396637,-0.9579525,-0.6963134,-1.9159889,-2.3492842
26363,-9.527386,-1.2490965,-7.6274204,Btd,,-0.089519024,-0.14543056,-1.0009685,2.6780357,3.0574188,2.7848682,0.26004887,-0.53048944,0.08951855,-0.18342876
66425,-9.6825485,-1.2592533,-7.6891184,Pcp4l1,,-0.015073299,-0.724875,-0.5496068,2.5121932,2.6100965,3.4143152,0.015072823,-0.36812687,0.76968575,-0.8057647
